kepid,koi_disposition,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_teq
9229657,CONFIRMED,2.66831274,131.68823,2.4141,266.2,1.48,1252.0
11752632,CONFIRMED,0.984941669,133.31801,1.9724,81.4,1.49,2335.0
10028535,CONFIRMED,0.663085361,131.97961,1.1522,322.7,1.6,1681.0
7047207,CONFIRMED,19.1187425,138.42824,6.805,217.5,2.33,823.0
5212220,FALSE POSITIVE,1.08749101,131.77034,1.6192,126.4,4.91,3081.0
6528464,CONFIRMED,12.58229808,175.02129,6.375,118.7,1.53,917.0
7673841,CONFIRMED,5.34182466,136.3186,3.577,70.5,0.95,1125.0
7673841,CONFIRMED,10.42317343,135.15208,2.341,71.2,1.07,901.0
7673841,CANDIDATE,7.87845756,138.58644,3.912,44.1,0.78,989.0
9827149,CONFIRMED,2.131945045,133.65547,1.8061,269.4,1.66,1418.0
5546691,CONFIRMED,12.9462567,139.4165,9.568,168.7,1.13,764.0
10586004,CONFIRMED,82.2001239,208.79417,10.627,233.9,2.57,525.0
12156347,CONFIRMED,5.77957133,136.53014,2.5213,396.6,1.5,598.0
7375795,FALSE POSITIVE,0.691666384,135.94927,1.9603,35.6,0.58,2031.0
7211221,CONFIRMED,5.62154315,136.89013,2.4143,172.3,1.37,992.0
7025526,FALSE POSITIVE,1.074106954,133.84323,1.9797,64.5,0.52,1255.0
11512246,CONFIRMED,10.74241765,133.2867,6.0633,415.2,3.06,1008.0
9451127,FALSE POSITIVE,5.117401517,134.586518,4.3056,62929.0,28.41,1130.0
9446824,FALSE POSITIVE,4.20233673,179.533899,3.6973,45982.0,23.53,1246.0
12120943,CANDIDATE,8.98128472,354.83042,5.0397,4924.0,7.19,898.0
9761199,FALSE POSITIVE,0.692015479,133.114177,1.1315,4518.1,19.31,1057.0
7751571,FALSE POSITIVE,17.0421346,363.97428,7.507,3616.7,5.14,594.0
9579499,FALSE POSITIVE,7.94671044,140.708207,2.8419,6084.4,27.43,673.0
11913013,FALSE POSITIVE,3.74781242,355.31325,5.241,5367.0,38.04,1172.0
10810838,CONFIRMED,56.35407916,144.83768,3.4449,1037.0,2.59,352.0
7672940,FALSE POSITIVE,1064.2680956,144.086072,11.5521,22771.7,33.63,281.0
5270698,FALSE POSITIVE,3.964333304,136.029542,4.7136,25886.2,37.09,1680.0
5024450,FALSE POSITIVE,1.525924389,355.479571,3.15998,24627.2,49.86,1722.0
5282049,CANDIDATE,5.910371418,360.2852478,3.88962,17219.2,12.62,1053.0
5282049,FALSE POSITIVE,5.91039905,132.7277844,3.85,,,
5475431,CANDIDATE,0.917568975,133.932419,2.0654,15805.0,11.92,1748.0
5283458,CANDIDATE,30.69395532,365.665214,2.9512,18121.0,13.72,614.0
9940565,FALSE POSITIVE,2.139325409,135.062261,2.8056,6897.8,11.61,1007.0
5477805,FALSE POSITIVE,5.00673576,134.54239,1.9398,191.2,2.0,1324.0
10055126,CONFIRMED,9.17617167,138.71393,4.2642,206.9,1.66,960.0
10055126,CONFIRMED,19.7383992,133.28544,4.894,168.1,1.61,744.0
5972334,CONFIRMED,2.418406841,132.505587,2.0744,665.4,2.25,1226.0
10055126,CONFIRMED,232.040326,262.2531,12.235,290.8,2.05,327.0
5009743,CONFIRMED,41.6980186,169.57548,5.7047,440.8,2.03,537.0
5474733,FALSE POSITIVE,0.883778461,133.60599,1.6339,120.1,1.09,1934.0
6975615,FALSE POSITIVE,2.065351521,133.15601,2.661,173.2,1.03,1196.0
7137725,FALSE POSITIVE,2.253551793,132.4798,3.66,119.6,1.7,1812.0
7220429,CONFIRMED,8.03753796,139.3582,2.9118,286.5,1.54,744.0
7222086,CANDIDATE,2.43902575,133.58474,1.1598,82.5,2.61,2307.0
10019708,CONFIRMED,3.268695042,137.4817205,3.45188,10091.4,16.91,1597.0
7304449,CONFIRMED,1.538180949,131.822823,1.2635,841.0,1.0,602.0
7380829,FALSE POSITIVE,3.17463577,132.24293,10.988,405.9,9.32,1296.0
5565497,FALSE POSITIVE,1.412526202,131.70353,5.49,150.3,36.77,3001.0
6504954,CONFIRMED,130.3543929,144.06022,6.474,5128.7,7.7,369.0
4144231,FALSE POSITIVE,22.91339043,140.64839,3.94,5407.0,24.11,510.0
8552719,CONFIRMED,88.40678718,176.274619,12.3079,1724.4,4.55,410.0
8552719,FALSE POSITIVE,1.546222068,132.45951,7.998,49.4,0.77,1578.0
10723750,CONFIRMED,50.79034648,135.632759,10.8474,5671.1,10.6,612.0
8552719,CONFIRMED,9.10969334,133.06566,5.3181,126.4,1.32,873.0
4157325,CONFIRMED,12.20951755,360.3204,4.1808,538.1,2.61,791.0
4157325,CONFIRMED,3.07644709,353.7643,2.6326,216.7,1.61,1253.0
4157325,FALSE POSITIVE,24.8434837,148.1777,4.8,217.4,1.58,625.0
3648437,CANDIDATE,17.50441726,135.74731,4.2585,725.4,3.56,824.0
7286173,CONFIRMED,56.4349933,151.41082,4.7381,580.0,2.37,465.0
9595827,CONFIRMED,3.905081685,133.4150433,2.8213,21340.5,12.78,1046.0
11126381,CONFIRMED,33.7888028,153.65384,5.496,649.2,2.71,611.0
5202905,CONFIRMED,14.8444836,143.576,6.091,177.9,2.49,1092.0
9072190,CONFIRMED,49.1011093,136.47265,6.341,845.6,3.28,498.0
4242147,CANDIDATE,28.78270955,132.3189,3.451,864.5,2.11,443.0
5396122,FALSE POSITIVE,15.44428875,138.1678,2.0791,3596.2,37.58,731.0
4545187,CONFIRMED,41.0081117,147.03382,4.376,1004.5,2.64,425.0
4945877,CANDIDATE,1.339670241,132.16786,1.895,28.6,1.27,3448.0
10190777,CONFIRMED,1.411230023,132.641925,1.4325,388.2,1.71,1164.0
5384079,CONFIRMED,17.2653659,135.3549,5.02,67.9,1.16,888.0
9839821,CONFIRMED,34.8536903,164.04668,5.333,767.7,2.4,522.0
9839821,CONFIRMED,180.921729,234.3344,8.99,742.4,2.3,302.0
4833421,CONFIRMED,37.9962369,162.97984,6.7751,403.7,2.39,618.0
4056616,CONFIRMED,2.41434868,132.42878,1.2701,191.0,0.97,953.0
6707908,CANDIDATE,2.466070972,132.32097,1.9559,704.5,24.3,1260.0
11298815,FALSE POSITIVE,5.73865933,136.91835,4.051,688.6,1.84,535.0
10864531,CONFIRMED,34.0607677,141.35928,2.471,818.9,2.96,554.0
2853780,CANDIDATE,6.2141496,132.25182,10.141,183.4,4.27,1506.0
6383785,CONFIRMED,5.640676975,138.556259,2.8354,1453.3,4.59,1125.0
9472000,CONFIRMED,31.5888979,155.61538,3.438,360.6,2.59,682.0
7097965,CONFIRMED,7.72085047,136.563,1.8264,267.0,2.53,1021.0
3967326,CONFIRMED,4.19577385,135.17605,2.1557,874.2,3.02,1047.0
8260234,FALSE POSITIVE,5.71483873,132.13046,2.748,286.2,1.26,842.0
5546761,CONFIRMED,17.6700291,131.60103,6.693,348.4,2.89,778.0
8478994,CONFIRMED,39.79220077,175.250558,4.466,610.4,1.9,458.0
5467124,FALSE POSITIVE,2.84573962,134.27578,7.28,211.7,3.63,1829.0
9205938,CONFIRMED,108.593113,173.75198,7.989,338.2,1.68,374.0
9205938,CONFIRMED,199.66876,131.609,8.996,251.9,1.45,305.0
11358389,CONFIRMED,10.66489514,132.00872,3.159,292.6,1.76,865.0
11358389,CONFIRMED,17.7838298,146.91035,3.997,247.1,1.6,729.0
9757613,CONFIRMED,12.282998287,170.39809,2.7096,2794.7,2.83,431.0
2854181,CANDIDATE,12.834857,134.37229,2.092,293.9,1.73,755.0
8963721,FALSE POSITIVE,1.811460943,132.93207,5.065,428.5,2.83,1508.0
9635510,FALSE POSITIVE,2.35197616,131.90696,5.304,268.0,21.19,1444.0
8076630,FALSE POSITIVE,0.861643331,131.80744,2.4318,232.5,1.88,1613.0
10723367,CONFIRMED,19.9865916,135.52265,4.391,648.0,4.22,720.0
10723367,CONFIRMED,12.12580644,142.10763,3.289,327.5,2.5,851.0
10684670,CONFIRMED,3.78861833,134.61419,2.808,143.4,1.23,1158.0
7021681,CONFIRMED,27.52194772,189.824523,4.047,2312.8,2.47,314.0
11495458,CONFIRMED,10.45839865,137.65416,3.154,306.8,1.25,609.0
9003401,CONFIRMED,21.1033014,144.66035,2.059,192.5,1.56,718.0
10481045,FALSE POSITIVE,2.03743942,131.55893,3.103,112.5,0.82,1299.0
5978559,CONFIRMED,95.6114617,138.35664,7.489,487.4,2.37,421.0
5978559,CANDIDATE,36.2530992,142.0377,4.73,152.1,1.43,582.0
5383248,CONFIRMED,16.23847733,171.019564,3.9699,646.7,2.76,711.0
3234598,CONFIRMED,12.90467523,144.32009,3.28,412.4,1.49,545.0
3234598,CONFIRMED,31.2012202,140.07042,4.077,360.1,1.47,406.0
8611832,CONFIRMED,22.5968256,140.42654,6.179,142.9,1.3,670.0
8611832,CONFIRMED,45.3486381,142.25049,4.858,162.9,1.61,531.0
5621586,CONFIRMED,5.25419589,133.72952,2.9878,461.8,2.12,1093.0
9210387,CONFIRMED,5.90608902,131.56096,2.409,340.7,1.77,1012.0
9964748,FALSE POSITIVE,1.183818383,131.88403,1.393,84.3,0.91,1775.0
11179076,CONFIRMED,48.4313003,141.45612,4.03,886.4,2.78,396.0
5959719,CONFIRMED,6.73808701,133.32953,2.591,92.9,0.73,786.0
5959719,CONFIRMED,13.0600399,144.33107,2.851,106.8,0.8,630.0
5544903,FALSE POSITIVE,7.57571414,138.2166,2.357,418.5,2.45,1075.0
10407054,FALSE POSITIVE,0.933754669,132.44306,4.048,89.3,1.48,2475.0
5542983,FALSE POSITIVE,4.76887671,132.09888,1.672,115.8,2.11,1532.0
10468885,CONFIRMED,0.664074145,133.40285,1.0925,212.6,1.19,1703.0
12016267,CANDIDATE,22.7909233,134.4333,9.565,53.6,1.38,862.0
5513897,FALSE POSITIVE,0.755109106,132.56239,2.967,106.0,0.85,1733.0
6765135,CANDIDATE,175.603366,202.3721,9.543,506.8,2.87,348.0
8212002,CONFIRMED,14.7966306,142.74484,5.613,56.1,0.98,874.0
8212002,CANDIDATE,9.5539134,135.5281,5.261,26.8,0.68,1012.0
8004903,CONFIRMED,11.25401871,136.8901,4.759,433.4,2.42,888.0
8953257,FALSE POSITIVE,3.221785738,136.141517,3.3411,46379.0,25.03,1357.0
8971432,FALSE POSITIVE,0.6243875,133.0436541,1.92102,36854.7,29.45,1639.0
9278553,FALSE POSITIVE,18.610092584,139.0850449,4.98308,50833.5,55.23,686.0
9143254,FALSE POSITIVE,1.137525054,133.805565,2.68228,18006.1,42.74,1746.0
8949247,FALSE POSITIVE,23.799939273,152.5654761,5.02319,60186.4,51.74,637.0
9346253,FALSE POSITIVE,34.064566412,150.452048,9.6114,28450.4,15.57,570.0
7838655,FALSE POSITIVE,2.113202658,356.32832,3.5234,2104.8,207.71,1281.0
11702948,FALSE POSITIVE,9.771462706,135.584899,1.767,6933.2,10.15,799.0
9512981,CANDIDATE,281.5628889,357.996571,8.853,21012.0,10.83,214.0
7770450,FALSE POSITIVE,1.157808038,354.74488,3.6705,866.7,22.9,1579.0
9851226,FALSE POSITIVE,8.48031942,135.85217,7.297,1426.7,4.54,918.0
7543649,FALSE POSITIVE,3.582076914,355.515064,4.4228,1534.4,5.33,1265.0
9480310,CONFIRMED,15.43400996,363.29494,4.2572,1785.9,4.3,721.0
9651668,CONFIRMED,2.684328541,133.3548095,2.69382,18136.5,12.73,1265.0
8053552,FALSE POSITIVE,29.481061268,134.22446,3.6636,11870.9,16.61,571.0
8111381,FALSE POSITIVE,2.233799622,134.720709,3.04,2658.5,28.63,1287.0
5444549,FALSE POSITIVE,31.13862664,415.9492,5.2482,11427.0,12.88,582.0
7984047,CANDIDATE,77.63424586,417.153212,4.1002,16612.0,9.4,325.0
7951018,CONFIRMED,52.75878505,156.306351,6.6517,5805.8,8.76,540.0
12644769,FALSE POSITIVE,41.077590334,173.7358974,6.20583,134484.0,23.2,346.0
10963065,CONFIRMED,2.465024332,132.68122,1.262,30.7,0.69,1561.0
6268648,CONFIRMED,15.86624787,141.08734,4.25,77.3,1.31,879.0
6268648,CANDIDATE,94.094392,196.7503,10.833,46.6,0.9,486.0
6268648,CANDIDATE,20.605501,146.5069,3.793,37.1,0.85,806.0
10514429,FALSE POSITIVE,20.7191626,143.30626,3.912,184.4,1.85,790.0
4278221,CONFIRMED,1.340596782,132.24549,1.6484,107.5,1.16,1783.0
7386827,CONFIRMED,10.4188915,137.74971,3.0069,670.0,3.17,855.0
7522911,CONFIRMED,20.4998763,131.82068,6.501,437.8,2.8,731.0
7626370,CONFIRMED,1.921437488,131.806204,1.9046,278.7,1.77,1276.0
7703955,CONFIRMED,96.109323,187.699,9.877,982.3,4.01,409.0
7703955,CONFIRMED,265.47847,151.0673,10.28,1040.7,4.2,291.0
7750419,CANDIDATE,32.7737631,151.44352,3.416,564.5,5.0,686.0
7768952,FALSE POSITIVE,22.4685309,148.4968,3.034,242.3,20.05,1040.0
5731623,CANDIDATE,3.261759866,131.778858,1.7593,3876.1,8.01,1262.0
6153672,FALSE POSITIVE,3.364425589,131.66843,1.3261,4843.0,56.83,1106.0
9674608,FALSE POSITIVE,2.972047661,133.24987,1.198,5945.0,24.74,881.0
10019399,FALSE POSITIVE,11.805707539,133.050811,2.0494,2052.1,18.48,1153.0
10676014,CONFIRMED,16.78175788,139.79356,3.7386,908.0,2.25,545.0
6867766,FALSE POSITIVE,12.964717746,136.143342,1.8303,3732.9,39.93,834.0
4149450,CONFIRMED,3.215109385,133.77747,4.365,158.0,1.54,1155.0
9115681,FALSE POSITIVE,1.86390886,132.19741,4.414,176.1,77.99,2902.0
9520838,CONFIRMED,105.3035093,207.17015,6.214,1362.2,3.18,351.0
8167996,CONFIRMED,2.549562652,132.60803,1.6999,495.1,1.11,682.0
8167996,CONFIRMED,13.96950181,132.17062,1.5871,1110.0,2.04,387.0
8167996,CONFIRMED,5.21230171,132.71052,2.098,430.0,1.04,537.0
6773862,CONFIRMED,17.76076524,137.50778,1.6679,1287.2,1.93,368.0
9651234,CONFIRMED,96.9151707,187.08955,6.065,862.8,2.37,325.0
7045496,CONFIRMED,13.47472742,133.48999,2.5995,729.6,1.96,634.0
10005788,CONFIRMED,10.99470891,137.35769,1.5929,884.7,1.71,512.0
5213902,FALSE POSITIVE,1.194812329,132.18329,1.3777,189.5,1.36,1806.0
2832589,CONFIRMED,10.84969477,136.74432,3.474,1122.1,2.67,676.0
2832589,CANDIDATE,2.433703498,133.83759,0.975,258.3,1.66,1112.0
7810483,CONFIRMED,29.92208104,146.00807,2.7716,345.3,3.09,782.0
8492026,CONFIRMED,4.30656389,132.44098,4.1107,257.0,1.95,1177.0
8750043,CONFIRMED,2.29503515,132.69329,1.654,172.1,1.18,1304.0
9973109,CONFIRMED,27.495634,133.28538,4.858,483.3,2.11,590.0
9973109,CANDIDATE,16.0988294,131.8764,5.686,160.2,1.14,705.0
6226290,CONFIRMED,14.08826442,137.34334,4.1847,889.4,2.66,724.0
9349482,CONFIRMED,110.9643706,187.04621,12.831,1283.2,2.11,239.0
6356207,CONFIRMED,3.76417012,132.35462,2.0111,558.4,1.7,908.0
6768394,CONFIRMED,7.1329472,135.99259,4.368,145.0,1.64,1102.0
6768394,CONFIRMED,8.91901228,140.0777,4.141,180.6,1.84,1023.0
6768394,CONFIRMED,11.8984948,133.34685,3.015,130.9,1.69,929.0
6922710,CONFIRMED,23.1274171,145.66194,4.901,157.3,1.44,667.0
12164770,FALSE POSITIVE,2.63009438,132.22517,11.226,388.9,25.55,1480.0
9541322,FALSE POSITIVE,9.40527028,134.55181,2.076,470.9,25.39,938.0
6383785,CONFIRMED,3.62275506,132.99267,2.7868,180.6,1.62,1304.0
11358389,CANDIDATE,28.2251049,153.7452,2.354,201.3,1.59,625.0
7204981,CONFIRMED,5.1233204,132.08472,2.7466,286.2,1.65,994.0
7906739,FALSE POSITIVE,7.01476115,136.88345,3.945,122.1,1.02,928.0
4370527,CONFIRMED,61.6174528,179.08282,3.816,1350.7,3.36,424.0
6041734,CONFIRMED,24.3398202,136.05813,3.891,777.3,5.09,737.0
8478994,CONFIRMED,21.30181863,191.84136,3.8763,87.3,0.72,564.0
6041734,CONFIRMED,76.5369531,164.15644,5.574,652.2,3.73,503.0
5005121,CONFIRMED,76.421501,164.4879,7.218,578.4,2.81,455.0
8229458,CONFIRMED,1.646801683,132.0615,1.1966,284.2,0.86,806.0
4077901,FALSE POSITIVE,12.1097626,140.74725,10.174,113.9,1.09,681.0
5125347,CONFIRMED,7.16520428,132.96921,1.705,433.8,2.31,1034.0
9757613,CONFIRMED,17.25121397,149.886479,2.0371,2054.8,2.64,385.0
9336200,CONFIRMED,1.755843555,133.15509,1.9425,386.0,1.94,1343.0
4770617,CONFIRMED,5.18560081,132.32455,4.054,252.6,2.34,1314.0
7746958,CANDIDATE,1.204686597,131.90556,0.823,233.2,1.55,1711.0
7120108,CONFIRMED,1.025857984,131.655621,0.8069,270.7,1.57,1520.0
10730703,CONFIRMED,5.60013327,135.96495,2.6508,329.2,1.73,952.0
8007644,CONFIRMED,25.2034128,137.56393,4.515,697.1,2.42,600.0
11192235,CONFIRMED,1.615357809,132.7846,1.1435,499.6,1.37,806.0
7021681,CANDIDATE,13.6032081,140.3975,2.592,180.5,0.75,397.0
8582291,FALSE POSITIVE,2.4681015,132.07692,2.83,172.8,1.22,1244.0
9654468,CONFIRMED,47.7052566,146.3164,5.959,1161.5,2.89,347.0
10027247,CONFIRMED,86.829519,189.26162,7.464,751.0,1.68,196.0
6343170,CONFIRMED,9.95667035,136.5827,3.534,586.8,3.41,946.0
7107802,CONFIRMED,10.41728722,137.45784,4.125,210.4,1.64,870.0
11807274,CONFIRMED,7.81285862,172.6138,4.098,117.3,1.68,1196.0
7107802,CANDIDATE,5.4675514,133.42478,3.283,87.2,1.07,1078.0
8838950,CANDIDATE,2.27050106,133.54216,1.903,106.7,0.55,903.0
8631504,CONFIRMED,14.8200596,133.39933,3.902,184.9,0.96,552.0
8110767,CONFIRMED,20.49041,144.41979,4.369,661.8,2.34,625.0
5471574,FALSE POSITIVE,0.962827066,132.20517,4.48,86.3,29.27,3399.0
6528464,CONFIRMED,33.67280658,162.03676,8.2267,170.9,1.86,661.0
6767840,CONFIRMED,8.679037,140.90423,2.864,301.6,1.79,949.0
8379705,CONFIRMED,11.1296971,138.57573,2.942,371.0,1.93,843.0
8836888,FALSE POSITIVE,7.10397925,136.33096,1.5398,370.5,1.51,818.0
8883329,CONFIRMED,9.18244299,134.04601,4.318,87.6,1.24,1052.0
8883329,CONFIRMED,14.6134781,140.41368,5.266,72.8,1.12,901.0
11133306,CONFIRMED,41.74598855,210.399151,4.6125,421.8,2.4,584.0
3644653,FALSE POSITIVE,119.682075,176.0877,31.28,1704.1,30.39,351.0
12120307,CONFIRMED,8.00504749,138.71228,3.32,187.5,1.52,1035.0
12120307,CONFIRMED,12.13070414,139.89855,3.843,211.2,1.61,901.0
12120307,CONFIRMED,5.61357653,131.81669,2.905,162.3,1.41,1165.0
9002237,FALSE POSITIVE,4.350087749,134.800238,2.6428,23593.0,24.77,1136.0
9288786,FALSE POSITIVE,1.744101106,134.50867,1.5497,9681.4,7.21,1016.0
11512246,CONFIRMED,15.27443889,147.57983,6.0765,206.7,2.17,896.0
8958035,FALSE POSITIVE,7.981187121,133.802114,1.8071,7609.5,18.75,966.0
9040849,FALSE POSITIVE,4.118775582,357.261244,3.76,2647.7,4.48,1067.0
9202151,CANDIDATE,1.694740233,355.357543,1.6864,1446.8,2.12,797.0
11858748,FALSE POSITIVE,1.780984316,177.8249,2.173,590.9,2.33,1397.0
7761545,CONFIRMED,85.3514875,161.007608,6.7504,4674.7,6.31,390.0
8323753,FALSE POSITIVE,6.71425632,134.31646,3.339,283.5,5.76,1565.0
7499398,CANDIDATE,23.02028478,357.786124,3.544,5077.8,7.58,604.0
12365184,CONFIRMED,69.72646639,196.093243,3.7177,4491.2,11.65,613.0
4770365,CONFIRMED,1.609321941,178.94178,1.6067,728.5,1.57,958.0
4770365,CONFIRMED,9.51220046,185.47893,2.9497,1169.4,1.99,530.0
9899355,FALSE POSITIVE,1.332564478,354.58908,6.0325,1071.5,27.04,1618.0
12644774,FALSE POSITIVE,41.0772969,379.12848,5.525,1216.8,3.25,523.0
9902856,FALSE POSITIVE,135.9121619,277.33,5.628,10188.0,40.18,370.0
5371776,CONFIRMED,3.295701024,133.966333,1.8268,1745.7,2.81,875.0
5371776,CONFIRMED,9.65349016,134.85555,2.9029,1308.6,2.41,611.0
7972785,FALSE POSITIVE,7.300735516,133.5664741,5.78725,13051.7,13.32,1086.0
5371776,CONFIRMED,5.315954488,132.43002,1.1165,965.9,2.33,746.0
5972334,CANDIDATE,0.708621057,133.36565,1.5041,187.5,1.2,1846.0
9015738,CONFIRMED,13.93291548,139.41058,2.6239,131.6,1.66,852.0
7215603,CONFIRMED,2.36436762,132.25007,3.372,28.4,0.82,1752.0
4276716,CANDIDATE,20.6654374,132.01229,3.172,100.4,0.66,487.0
6468337,FALSE POSITIVE,0.959853772,131.85197,1.9163,55.8,1.3,2468.0
5561278,CONFIRMED,20.31047472,146.82534,5.3357,164.6,2.41,931.0
7287683,CANDIDATE,69.8347983,168.78436,8.262,266.6,3.51,765.0
7815744,CONFIRMED,14.20442616,142.7332,3.898,800.6,1.9,602.0
10019708,FALSE POSITIVE,8.78458274,135.37812,6.459,210.8,2.6,1149.0
7955580,CONFIRMED,55.673582,136.54906,3.778,765.1,2.19,384.0
8162790,FALSE POSITIVE,10.16104834,141.51593,3.0448,908.9,2.72,800.0
8230616,CONFIRMED,6.82778157,131.78839,2.3726,545.8,1.34,577.0
8230616,CONFIRMED,2.240486703,137.82477,1.3988,436.3,1.22,837.0
9655129,CANDIDATE,2.743978797,133.76412,6.442,39994.0,38.11,1136.0
6058614,FALSE POSITIVE,1.731079436,134.77977,1.8419,11974.0,56.05,1541.0
11017901,CONFIRMED,7.794302043,137.260385,1.1081,3387.4,16.51,882.0
5088591,CONFIRMED,14.5324483,140.72407,3.13,1355.9,3.11,664.0
10723750,CONFIRMED,18.79591276,145.821854,7.5235,2431.4,7.39,852.0
11298298,CONFIRMED,5.248667607,135.516708,1.917,601.2,2.84,1056.0
4349442,CANDIDATE,4.539297295,133.9595824,1.9455,798.1,2.34,830.0
4349442,FALSE POSITIVE,12.720298433,140.3669017,2.4599,283.6,1.37,589.0
8009496,FALSE POSITIVE,38.4769457,150.56893,5.825,259.4,4.79,814.0
10187159,CONFIRMED,7.96431492,136.81646,1.5342,746.0,2.44,805.0
9838975,FALSE POSITIVE,18.692860599,143.8331829,3.88584,51256.5,14.81,528.0
9758089,CONFIRMED,92.7297248,177.43808,6.83,1257.5,2.81,276.0
9758089,CONFIRMED,32.376183,150.41557,4.4639,745.4,2.26,392.0
9883311,CANDIDATE,30.5231459,146.85072,2.7286,2212.3,11.26,506.0
4939346,CONFIRMED,71.3116598,132.39239,8.813,2138.0,4.94,475.0
2438513,CONFIRMED,12.18420006,139.05644,2.5014,499.3,2.59,819.0
5547480,FALSE POSITIVE,3.979867514,132.071233,2.3607,907.6,26.5,1173.0
2438513,FALSE POSITIVE,8.3606759,138.81934,6.287,194.8,1.49,929.0
11656918,CONFIRMED,62.1385979,161.14834,4.2938,886.3,5.14,524.0
10844890,CANDIDATE,8.29482811,133.50201,2.7437,559.5,2.76,876.0
12253474,CANDIDATE,6.422943288,135.55302,1.0815,261.4,1.66,1034.0
9536692,FALSE POSITIVE,26.635216,155.5577,5.949,1492.8,27.64,536.0
4833421,CONFIRMED,56.2590881,164.21993,8.114,348.8,2.22,543.0
8564674,CONFIRMED,5.92972237,135.49811,2.518,412.1,1.92,972.0
8564674,CONFIRMED,12.2476121,138.2196,3.209,402.7,1.9,763.0
8578780,CONFIRMED,13.59051547,133.07217,3.784,621.9,2.4,724.0
4544907,CONFIRMED,46.8776724,137.66791,10.041,539.8,2.62,484.0
4636578,CONFIRMED,17.84850835,148.39117,5.8919,391.2,3.29,888.0
4636578,CONFIRMED,26.1363443,131.61796,6.613,362.2,2.8,782.0
11348997,CONFIRMED,5.132486123,132.15985,1.4575,908.4,1.69,584.0
5705819,CONFIRMED,8.77997349,138.48383,3.2201,755.7,2.12,713.0
6696580,CONFIRMED,57.6896212,139.92753,5.118,1626.6,5.14,512.0
6696580,CONFIRMED,25.5638626,375.27811,4.685,1124.9,4.0,671.0
6696580,CONFIRMED,77.086191,202.7483,4.77,942.8,29.77,464.0
6525946,CANDIDATE,6.78341325,136.10468,3.5437,501.2,20.75,2628.0
6525946,CANDIDATE,2.508116,133.98497,2.504,188.1,12.28,3662.0
11308499,CONFIRMED,3.28192056,132.42485,2.917,191.0,1.6,1326.0
11308499,CONFIRMED,12.51610549,135.03333,4.853,263.0,1.87,848.0
9006186,CONFIRMED,5.45298742,134.15183,2.1328,86.0,0.92,904.0
9006186,CONFIRMED,3.26662733,136.08452,2.056,59.9,0.68,1072.0
9006186,CONFIRMED,4.27226421,133.21863,2.113,48.9,0.64,981.0
9006186,CANDIDATE,2.19251903,132.2332,1.845,18.1,0.37,1225.0
2860114,FALSE POSITIVE,0.941603153,132.976171,1.1886,462.1,2.29,1608.0
4770617,CONFIRMED,8.45805119,137.06123,2.998,258.7,2.52,1117.0
4770617,CANDIDATE,31.4452709,154.58136,1.758,531.1,4.55,721.0
10544677,FALSE POSITIVE,19.7352868,138.58362,5.097,319.4,49.24,743.0
4454934,CONFIRMED,33.4698571,140.14977,4.749,370.7,2.45,609.0
9458343,CONFIRMED,11.89520436,132.8908,3.433,184.3,1.33,787.0
7802719,CONFIRMED,4.45743267,132.16006,2.3226,175.7,0.79,732.0
11030475,CONFIRMED,2.81814715,132.25336,1.763,278.6,1.3,1059.0
12401863,CONFIRMED,2.832647249,131.82642,2.306,114.7,1.37,1453.0
5534941,CONFIRMED,3.70063251,133.16065,5.408,68.6,1.24,1329.0
11121752,CONFIRMED,3.93083997,135.19393,2.932,101.4,1.2,1317.0
11121752,CONFIRMED,7.63008196,137.07948,2.78,124.0,1.39,1056.0
2990873,CONFIRMED,16.22378479,136.02454,2.5462,262.3,1.51,676.0
6142862,FALSE POSITIVE,5.33459393,133.43443,2.642,226.3,0.79,627.0
5599774,CONFIRMED,8.49640437,138.73595,2.2128,834.0,2.14,702.0
8838950,CANDIDATE,4.02321842,135.41629,2.162,81.2,0.48,747.0
11360805,CONFIRMED,26.7838935,140.75396,4.584,365.3,1.59,523.0
11360805,CANDIDATE,57.3888262,141.62516,3.543,344.4,1.88,406.0
9845898,CONFIRMED,45.126216,165.42066,6.656,373.1,2.32,604.0
12453581,CONFIRMED,11.94019101,136.55603,2.866,631.7,1.86,625.0
11922678,FALSE POSITIVE,3.51295674,133.78198,3.06,83.1,1.1,1434.0
8081899,CONFIRMED,4.16056658,132.27418,2.61,75.8,0.7,985.0
9880190,CONFIRMED,4.5513988,133.05954,2.457,188.7,1.13,907.0
5392702,FALSE POSITIVE,12.2141545,141.3677,10.262,535.8,18.13,683.0
8429566,FALSE POSITIVE,3.732261,131.93795,2.054,153.6,1.09,1119.0
9574158,CANDIDATE,15.92108138,147.0537,1.5443,716.8,3.14,645.0
9653622,CONFIRMED,19.0054098,144.15574,1.843,542.4,28.47,758.0
4391348,FALSE POSITIVE,1.96433113,131.65195,2.381,139.1,1.33,1638.0
7294743,CANDIDATE,2.81043228,133.40821,3.874,47.4,1.43,1701.0
7446631,CANDIDATE,29.2254372,143.98764,5.293,174.1,1.35,614.0
10664416,FALSE POSITIVE,25.3239215,138.49766,70.405,1379.7,19.02,484.0
